,age,job,marital,education,balance,housing,loan,day,month,duration,campaign,pdays,previous,poutcome,subscription,month_num
38981,30,management,single,tertiary,5561,1,0,27,feb,195,1,100,1,1,1,2
38985,30,management,single,tertiary,54,1,1,19,nov,192,1,177,3,0,0,11
38988,30,management,single,tertiary,536,0,0,15,oct,244,1,105,1,1,1,10
38989,30,management,single,tertiary,536,0,0,14,jan,362,2,91,2,1,1,1
38990,30,management,single,tertiary,5359,0,0,27,may,119,1,98,1,1,1,5
38991,30,management,single,tertiary,5359,0,0,26,feb,427,1,191,3,1,1,2
38992,30,management,single,tertiary,5359,0,0,19,aug,145,1,84,2,1,1,8
38994,30,management,single,tertiary,533,0,0,11,aug,229,2,99,4,1,1,8
39001,30,management,single,tertiary,502,0,0,11,oct,463,3,95,6,1,1,10
39004,30,management,single,tertiary,499,1,0,21,may,145,1,281,3,0,0,5
39005,30,management,single,tertiary,499,1,0,13,aug,92,2,90,1,0,0,8
39030,30,management,single,tertiary,398,0,0,30,apr,554,1,6,2,1,1,4
39031,30,management,single,tertiary,398,0,0,27,oct,102,1,180,3,1,1,10
39039,30,management,single,tertiary,3773,1,0,9,feb,75,4,258,1,0,0,2
39066,30,management,single,tertiary,2907,1,0,30,dec,146,2,218,1,0,0,12
39071,30,management,single,tertiary,277,1,0,8,may,166,1,42,1,0,0,5
39075,30,management,single,tertiary,265,0,0,25,nov,295,1,93,3,1,0,11
39076,30,management,single,tertiary,264,1,0,18,may,36,2,370,2,0,0,5
39081,30,management,single,tertiary,2344,1,0,20,oct,316,2,92,3,0,0,10
39083,30,management,single,tertiary,234,1,0,19,nov,206,1,169,2,0,0,11
39084,30,management,single,tertiary,232,0,0,15,jul,219,1,91,1,1,1,7
39089,30,management,single,tertiary,222,0,1,4,feb,111,1,204,2,0,0,2
39106,30,management,single,tertiary,2,0,0,16,jun,102,1,85,1,0,0,6
39113,30,management,single,tertiary,1761,1,0,15,may,229,2,294,1,0,0,5
39134,30,management,single,tertiary,147,0,0,9,sep,234,1,100,1,0,1,9
39139,30,management,single,tertiary,1422,1,1,29,jan,305,1,223,27,0,0,1
39154,30,management,single,tertiary,1243,1,0,13,nov,86,1,174,1,0,0,11
39162,30,management,single,tertiary,112,1,1,12,may,451,2,349,2,0,0,5
39172,30,management,single,tertiary,0,1,0,5,may,381,1,342,7,0,0,5
39173,30,management,single,tertiary,0,1,0,2,apr,293,2,314,2,0,0,4
39193,30,management,single,secondary,340,1,0,15,may,136,2,361,1,0,0,5
39196,30,management,single,secondary,293,1,0,5,feb,232,1,253,2,0,0,2
39215,30,management,married,unknown,385,0,0,26,may,56,2,97,2,0,0,5
39221,30,management,married,tertiary,900,0,0,18,nov,123,1,124,2,0,0,11
39223,30,management,married,tertiary,877,0,0,22,may,122,2,108,3,0,0,5
39224,30,management,married,tertiary,877,0,0,13,aug,202,1,83,5,0,0,8
39227,30,management,married,tertiary,86,1,1,7,may,255,6,169,3,0,0,5
39228,30,management,married,tertiary,86,1,1,19,nov,155,1,97,2,0,0,11
39230,30,management,married,tertiary,8089,1,0,18,mar,232,2,294,2,0,1,3
39231,30,management,married,tertiary,805,0,0,10,aug,134,3,194,1,0,0,8
39233,30,management,married,tertiary,740,1,1,11,may,242,3,341,1,0,0,5
39237,30,management,married,tertiary,7,1,0,28,aug,173,1,164,4,0,1,8
39242,30,management,married,tertiary,6432,1,0,5,may,334,6,165,5,0,0,5
39243,30,management,married,tertiary,6432,1,0,21,nov,206,2,119,3,0,0,11
39255,30,management,married,tertiary,451,0,0,5,may,173,1,274,3,0,0,5
39256,30,management,married,tertiary,4328,0,0,30,apr,262,3,189,11,0,1,4
39262,30,management,married,tertiary,370,0,0,29,jan,250,1,246,1,0,0,1
39265,30,management,married,tertiary,357,1,0,8,apr,78,2,289,2,0,0,4
39271,30,management,married,tertiary,314,0,0,19,nov,364,2,175,2,1,0,11
39275,30,management,married,tertiary,2994,1,0,26,mar,156,1,137,1,0,0,3
39278,30,management,married,tertiary,27,1,0,12,jun,175,2,319,2,0,0,6
39282,30,management,married,tertiary,2451,1,0,19,nov,191,2,175,1,0,0,11
39286,30,management,married,tertiary,1996,0,0,8,feb,1133,3,101,1,0,1,2
39287,30,management,married,tertiary,196,0,0,20,nov,68,1,101,4,0,0,11
39288,30,management,married,tertiary,1942,1,1,21,nov,436,2,178,3,0,1,11
39293,30,management,married,tertiary,168,1,0,18,may,229,2,355,1,0,0,5
39317,30,management,married,tertiary,1185,1,0,18,nov,342,2,120,4,0,0,11
39319,30,management,married,tertiary,112,1,0,29,jan,464,2,258,1,0,0,1
39324,30,management,married,tertiary,1077,0,0,15,mar,151,1,96,1,0,0,3
39328,30,management,married,tertiary,1022,1,0,18,may,97,2,298,1,0,0,5
39329,30,management,married,tertiary,102,1,0,5,apr,470,7,426,3,0,1,4
39330,30,management,married,tertiary,101,1,0,17,nov,348,1,123,1,0,0,11
39351,30,management,married,secondary,11391,1,0,20,nov,319,1,105,2,0,0,11
39354,30,management,married,secondary,-559,1,1,7,may,98,1,167,2,0,0,5
39355,30,management,married,secondary,-559,1,1,21,nov,531,1,184,1,0,0,11
39361,30,management,divorced,tertiary,415,1,1,6,may,984,1,343,4,0,1,5
39371,30,housemaid,single,tertiary,19,0,0,4,aug,139,1,92,5,1,1,8
39382,30,entrepreneur,single,tertiary,303,1,0,14,may,176,2,365,4,0,0,5
39396,30,entrepreneur,married,tertiary,3037,1,0,15,may,10,5,175,7,0,0,5
39399,30,entrepreneur,married,secondary,-388,1,0,7,may,263,1,293,3,0,0,5
39400,30,entrepreneur,married,secondary,946,1,0,19,nov,1065,1,183,1,0,0,11
39401,30,entrepreneur,married,secondary,392,1,0,6,may,124,1,167,3,0,0,5
39419,30,blue-collar,single,unknown,694,1,1,18,may,599,1,306,4,1,0,5
39428,30,blue-collar,single,secondary,447,0,0,19,nov,426,2,189,6,0,0,11
39432,30,blue-collar,single,secondary,971,1,0,17,apr,283,1,317,2,0,0,4
39437,30,blue-collar,single,secondary,8950,1,0,18,may,11,4,355,1,0,0,5
39439,30,blue-collar,single,secondary,80,1,1,5,may,145,1,337,4,0,0,5
39459,30,blue-collar,single,secondary,445,1,0,16,apr,218,1,330,2,0,0,4
39464,30,blue-collar,single,secondary,3950,1,0,18,may,152,4,370,3,0,0,5
39467,30,blue-collar,single,secondary,348,1,0,14,may,14,3,358,1,0,0,5
39477,30,blue-collar,single,secondary,228,0,0,5,feb,232,1,365,1,0,0,2
39484,30,blue-collar,single,secondary,180,0,0,14,jul,203,1,183,2,0,0,7
39496,30,blue-collar,single,secondary,144,1,0,5,feb,259,1,260,3,0,0,2
39502,30,blue-collar,single,secondary,103,1,0,17,apr,2053,2,317,1,0,0,4
39503,30,blue-collar,single,secondary,1012,1,0,17,apr,22,3,329,1,0,0,4
39507,30,blue-collar,single,secondary,0,1,0,12,may,271,1,349,4,0,0,5
39509,30,blue-collar,single,secondary,-61,0,0,29,jan,111,2,196,1,0,0,1
39515,30,blue-collar,single,secondary,-177,1,0,14,may,87,1,345,2,0,0,5
39523,30,blue-collar,single,primary,413,1,0,15,may,148,1,345,4,0,0,5
39534,30,blue-collar,single,primary,1395,1,0,21,nov,569,1,175,3,0,0,11
39535,30,blue-collar,single,primary,105,1,0,5,feb,131,1,265,1,0,0,2
39541,30,blue-collar,married,secondary,975,1,0,13,may,256,2,351,2,0,0,5
39554,30,blue-collar,married,secondary,658,1,0,17,apr,99,3,267,1,0,0,4
39560,30,blue-collar,married,secondary,5903,1,0,6,may,231,1,363,1,0,0,5
39563,30,blue-collar,married,secondary,578,1,1,17,apr,71,2,317,1,0,0,4
39570,30,blue-collar,married,secondary,501,1,1,20,nov,994,1,177,1,0,1,11
39585,30,blue-collar,married,secondary,322,1,0,20,apr,190,2,326,1,0,0,4
39588,30,blue-collar,married,secondary,313,1,1,6,may,311,3,364,1,0,0,5
39591,30,blue-collar,married,secondary,3,0,0,15,may,42,2,297,1,0,0,5
39599,30,blue-collar,married,secondary,246,1,0,18,nov,166,2,113,5,0,0,11
39600,30,blue-collar,married,secondary,246,1,0,17,apr,191,1,150,7,0,0,4
39601,30,blue-collar,married,secondary,23,1,0,8,may,129,2,359,4,0,0,5
39607,30,blue-collar,married,secondary,2,1,1,17,apr,291,2,326,1,0,0,4
39614,30,blue-collar,married,secondary,177,1,0,9,apr,62,2,332,3,0,0,4
39620,30,blue-collar,married,secondary,15,1,1,14,may,524,1,370,2,0,0,5
39630,30,blue-collar,married,secondary,1171,1,0,17,apr,45,7,324,2,0,0,4
39632,30,blue-collar,married,secondary,1131,1,1,18,nov,189,1,144,5,0,0,11
39641,30,blue-collar,married,secondary,-97,1,1,14,may,255,1,356,1,0,0,5
39645,30,blue-collar,married,secondary,-28,1,0,18,may,284,2,371,1,0,0,5
39662,30,blue-collar,married,primary,5956,1,1,20,nov,405,1,139,1,0,0,11
39665,30,blue-collar,married,primary,5,0,0,23,dec,282,1,203,1,1,1,12
39675,30,blue-collar,married,primary,2929,1,0,21,nov,432,2,184,1,0,0,11
39677,30,blue-collar,married,primary,262,1,0,20,apr,15,4,343,3,0,0,4
39681,30,blue-collar,married,primary,243,0,1,9,feb,133,2,213,2,0,0,2
39682,30,blue-collar,married,primary,236,1,0,13,may,44,1,364,1,0,0,5
39683,30,blue-collar,married,primary,201,1,0,5,mar,116,7,186,13,1,0,3
39684,30,blue-collar,married,primary,201,1,0,31,aug,219,1,157,12,0,1,8
39686,30,blue-collar,married,primary,190,0,0,12,may,29,2,370,1,0,0,5
39693,30,blue-collar,married,primary,124,1,0,28,aug,5,1,775,2,0,0,8
39697,30,blue-collar,married,primary,1101,1,1,2,jul,590,1,225,3,0,0,7
39698,30,blue-collar,married,primary,1101,1,1,19,nov,779,2,175,1,0,0,11
39709,30,blue-collar,married,primary,-327,1,1,5,may,305,1,294,7,0,0,5
39712,30,blue-collar,divorced,secondary,4591,1,0,19,nov,89,1,175,1,0,0,11
39713,30,blue-collar,divorced,secondary,292,1,0,7,may,381,1,335,5,0,0,5
39719,30,blue-collar,divorced,primary,2597,1,0,11,may,49,1,349,3,0,0,5
39725,30,admin.,single,tertiary,8,0,1,30,jul,76,2,150,1,0,0,7
39733,30,admin.,single,tertiary,41,1,0,15,feb,68,4,186,2,1,0,2
39738,30,admin.,single,tertiary,305,0,0,30,apr,633,1,85,2,1,1,4
39739,30,admin.,single,tertiary,305,0,0,13,aug,75,1,105,3,1,0,8
39741,30,admin.,single,tertiary,261,0,0,19,oct,233,1,137,20,0,0,10
39751,30,admin.,single,secondary,-228,1,0,15,may,101,1,371,1,0,0,5
39756,30,admin.,single,secondary,914,1,0,28,oct,524,3,272,1,0,1,10
39758,30,admin.,single,secondary,873,0,0,7,oct,301,1,216,2,0,0,10
39759,30,admin.,single,secondary,818,1,1,16,apr,66,1,346,1,0,0,4
39760,30,admin.,single,secondary,81,1,0,6,aug,121,6,112,3,0,0,8
39761,30,admin.,single,secondary,732,1,0,28,jan,445,1,223,1,0,0,1
39766,30,admin.,single,secondary,613,1,0,17,apr,180,2,302,1,0,0,4
39771,30,admin.,single,secondary,523,0,1,12,jun,136,3,101,1,1,0,6
39776,30,admin.,single,secondary,43,1,0,14,may,91,1,370,2,0,0,5
39780,30,admin.,single,secondary,390,1,0,17,apr,175,1,347,1,0,0,4
39782,30,admin.,single,secondary,382,1,0,19,nov,369,1,191,1,0,0,11
39784,30,admin.,single,secondary,3528,0,0,4,aug,250,1,92,2,0,1,8
39787,30,admin.,single,secondary,315,1,0,14,may,884,3,346,4,0,1,5
39793,30,admin.,single,secondary,2802,0,1,18,nov,285,2,137,2,0,0,11
39798,30,admin.,single,secondary,270,0,0,30,apr,437,1,80,1,1,1,4
39799,30,admin.,single,secondary,265,1,0,25,may,681,1,181,2,1,1,5
39800,30,admin.,single,secondary,2568,0,0,4,sep,563,1,100,4,0,1,9
39814,30,admin.,single,secondary,1450,1,0,18,may,298,1,355,1,0,0,5
39817,30,admin.,single,secondary,1282,1,0,6,may,346,3,356,2,0,0,5
39818,30,admin.,single,secondary,127,1,0,18,may,16,6,368,1,0,0,5
39819,30,admin.,single,secondary,125,1,0,16,aug,140,3,116,1,0,0,8
39827,30,admin.,single,secondary,1027,1,0,27,may,136,2,114,1,1,0,5
39846,30,admin.,married,tertiary,26,1,0,16,apr,62,1,323,1,0,0,4
39855,30,admin.,married,secondary,873,1,0,12,nov,119,1,167,3,1,0,11
39856,30,admin.,married,secondary,779,1,0,4,jun,156,2,17,3,0,0,6
39867,30,admin.,married,secondary,490,1,0,3,feb,82,6,251,4,0,0,2
39876,30,admin.,married,secondary,396,1,0,13,may,366,3,348,2,0,1,5
39879,30,admin.,married,secondary,373,1,0,30,jan,353,2,228,4,0,0,1
39887,30,admin.,married,secondary,265,1,0,12,may,342,1,354,2,0,0,5
39894,30,admin.,married,secondary,187,1,0,7,may,56,1,170,1,0,0,5
39896,30,admin.,married,secondary,182,1,1,5,may,143,1,364,1,0,0,5
39905,30,admin.,married,secondary,1165,0,0,25,may,205,1,35,2,0,0,5
39908,30,admin.,married,secondary,111,0,1,21,nov,86,3,133,1,0,0,11
39912,30,admin.,married,secondary,0,0,0,15,oct,86,1,140,3,0,0,10
39919,30,admin.,married,secondary,-150,1,0,6,may,174,1,365,1,0,0,5
39922,30,admin.,married,primary,624,1,0,15,may,212,2,368,1,0,0,5
39925,30,admin.,divorced,secondary,891,0,0,15,may,340,2,368,1,0,0,5
39927,30,admin.,divorced,secondary,83,1,1,18,nov,118,2,196,1,0,0,11
39934,30,admin.,divorced,secondary,1320,1,1,5,may,122,3,362,1,0,0,5
39947,29,unemployed,single,tertiary,7,0,0,6,may,51,1,179,1,0,0,5
39948,29,unemployed,single,tertiary,497,1,0,18,may,642,3,298,6,1,1,5
39953,29,unemployed,single,tertiary,0,1,0,9,feb,102,3,12,3,0,0,2
39958,29,unemployed,single,secondary,486,0,0,14,aug,151,1,106,1,0,0,8
39964,29,unemployed,single,secondary,1055,0,0,23,sep,427,1,603,1,0,1,9
39967,29,unemployed,single,primary,1374,0,0,17,nov,309,3,208,4,1,1,11
39968,29,unemployed,single,primary,1374,0,0,14,may,1205,2,178,7,1,1,5
39975,29,unemployed,married,secondary,687,0,0,8,oct,309,2,88,6,0,0,10
39984,29,technician,single,tertiary,940,1,0,15,may,757,1,330,1,0,0,5
39986,29,technician,single,tertiary,865,0,0,17,may,248,3,243,1,0,0,5
39987,29,technician,single,tertiary,828,1,0,16,apr,215,3,321,3,0,0,4
40000,29,technician,single,tertiary,370,1,0,29,jan,119,2,251,5,0,0,1
40008,29,technician,single,tertiary,2489,1,0,7,dec,1002,3,283,2,1,0,12
40009,29,technician,single,tertiary,2489,1,0,3,mar,355,1,86,5,0,1,3
40012,29,technician,single,tertiary,2269,1,0,20,apr,53,1,346,1,0,0,4
40016,29,technician,single,tertiary,2178,0,0,22,oct,260,2,139,1,0,1,10
40019,29,technician,single,tertiary,183,1,1,6,may,64,1,343,2,0,0,5
40021,29,technician,single,tertiary,172,1,1,7,oct,271,2,187,16,0,0,10
40022,29,technician,single,tertiary,1669,0,0,30,apr,196,1,86,1,1,0,4
40028,29,technician,single,tertiary,0,1,0,7,may,347,2,337,6,0,1,5
40029,29,technician,single,tertiary,-803,1,1,6,may,827,1,329,9,0,0,5
40045,29,technician,single,secondary,674,0,0,30,apr,483,1,13,5,1,1,4
40049,29,technician,single,secondary,590,0,0,27,aug,81,1,94,1,1,1,8
40052,29,technician,single,secondary,5763,0,1,5,jun,271,2,92,2,1,0,6
40059,29,technician,single,secondary,468,1,0,18,may,37,1,370,3,0,0,5
40066,29,technician,single,secondary,382,0,0,27,aug,64,3,202,3,0,0,8
40072,29,technician,single,secondary,323,0,0,27,aug,148,2,94,1,0,0,8
40084,29,technician,single,secondary,213,1,0,15,may,174,1,361,1,0,0,5
40085,29,technician,single,secondary,205,1,0,17,apr,218,1,340,3,0,0,4
40092,29,technician,single,secondary,156,1,0,8,may,111,4,347,3,0,0,5
40097,29,technician,single,secondary,1165,0,0,3,dec,244,2,184,1,1,1,12
40100,29,technician,single,secondary,113,0,0,16,aug,159,2,185,6,1,0,8
40101,29,technician,single,secondary,113,0,0,12,feb,328,2,183,4,1,1,2
40109,29,technician,single,secondary,-219,1,0,15,may,85,3,368,2,0,0,5
40117,29,technician,married,tertiary,858,1,0,12,jun,234,7,330,1,0,0,6
40118,29,technician,married,tertiary,676,0,0,9,mar,93,2,224,4,0,0,3
40141,29,technician,married,secondary,655,1,0,3,feb,225,3,270,2,0,0,2
40152,29,technician,married,secondary,23,1,0,2,jun,163,1,55,2,0,1,6
40155,29,technician,married,secondary,1599,1,0,8,jul,115,1,61,1,0,0,7
40156,29,technician,married,secondary,1599,1,0,28,oct,95,1,112,2,0,0,10
40157,29,technician,married,secondary,1599,1,0,1,feb,200,2,96,3,0,0,2
40159,29,technician,married,secondary,1180,1,0,17,apr,367,3,323,3,0,1,4
40169,29,technician,divorced,secondary,477,1,1,11,may,58,1,305,1,0,0,5
40172,29,technician,divorced,secondary,-95,1,0,2,feb,42,7,228,1,0,0,2
40175,29,student,single,unknown,7585,0,0,3,mar,145,2,198,1,0,1,3
40176,29,student,single,unknown,2929,0,0,5,may,232,1,89,4,0,1,5
40180,29,student,single,tertiary,80,1,0,15,may,15,5,361,1,0,0,5
40186,29,student,single,tertiary,3054,0,0,2,nov,204,1,186,7,1,0,11
40192,29,student,single,secondary,949,1,0,15,may,109,2,352,1,1,0,5
40195,29,student,single,secondary,808,0,0,29,jun,189,1,362,1,0,0,6
40197,29,student,single,secondary,67,0,0,23,feb,211,1,187,5,1,1,2
40198,29,student,single,secondary,658,0,0,15,jul,198,2,244,4,0,1,7
40201,29,student,single,secondary,459,0,0,15,dec,279,3,189,19,0,1,12
40203,29,student,single,secondary,314,0,0,7,dec,415,2,116,4,0,1,12
40205,29,student,single,secondary,314,0,0,13,aug,485,3,105,1,1,0,8
40208,29,student,single,secondary,1925,0,0,21,oct,150,3,149,5,1,1,10
40212,29,student,single,secondary,154,1,0,13,may,20,6,358,9,0,0,5
40213,29,student,single,secondary,1377,1,0,3,aug,248,1,446,2,1,1,8
40217,29,student,married,unknown,2229,0,0,9,jul,25,1,252,1,0,0,7
40222,29,services,single,unknown,-70,1,1,12,may,146,1,356,1,0,0,5
40224,29,services,single,tertiary,737,1,1,30,jan,499,5,248,1,0,0,1
40226,29,services,single,tertiary,1788,0,0,4,feb,303,1,100,1,1,0,2
40234,29,services,single,secondary,79,1,0,6,may,811,1,334,3,0,0,5
40237,29,services,single,secondary,612,0,0,5,feb,47,1,198,5,0,0,2
40246,29,services,single,secondary,40,1,0,18,may,105,1,355,2,0,0,5
40248,29,services,single,secondary,3331,1,0,20,apr,13,4,327,2,0,0,4
40250,29,services,single,secondary,31,1,0,11,may,82,1,369,3,0,0,5
40256,29,services,single,secondary,23,1,1,18,may,159,3,371,2,0,0,5
40257,29,services,single,secondary,229,1,0,17,apr,273,2,343,1,0,0,4
40273,29,services,single,secondary,102,0,0,12,jul,154,1,182,5,0,0,7
40274,29,services,single,secondary,102,0,0,11,jan,111,1,210,4,0,0,1
40278,29,services,single,secondary,0,0,0,1,jul,12,1,514,3,0,0,7
40280,29,services,single,secondary,-79,1,1,18,may,16,4,355,4,0,0,5
40300,29,services,married,secondary,690,1,0,14,apr,553,2,316,1,0,0,4
40302,29,services,married,secondary,6567,1,0,15,may,792,2,298,1,0,1,5
40308,29,services,married,secondary,399,0,0,18,dec,454,6,199,1,0,0,12
40309,29,services,married,secondary,376,0,1,28,jan,49,3,183,4,0,0,1
40323,29,services,married,secondary,222,1,0,3,feb,197,1,250,23,0,0,2
40332,29,services,married,secondary,1135,1,0,26,may,407,2,98,1,1,0,5
40337,29,services,married,secondary,0,1,1,6,may,315,1,281,15,0,0,5
40344,29,services,married,primary,549,1,0,5,feb,205,1,245,2,0,0,2
40358,29,self-employed,single,tertiary,805,0,0,23,feb,132,1,103,7,0,1,2
40359,29,self-employed,single,tertiary,805,0,0,1,jul,302,2,128,8,1,0,7
40367,29,self-employed,single,tertiary,3290,0,0,23,mar,136,1,291,2,1,1,3
40368,29,self-employed,single,tertiary,3290,0,0,12,may,430,1,50,3,1,1,5
40370,29,self-employed,single,tertiary,270,1,0,15,oct,94,5,274,11,0,0,10
40371,29,self-employed,single,tertiary,270,1,0,14,jan,110,7,252,4,0,0,1
40374,29,self-employed,single,tertiary,1579,0,0,13,oct,190,1,92,5,1,1,10
40375,29,self-employed,single,tertiary,1579,0,0,13,jul,178,1,181,4,1,1,7
40376,29,self-employed,single,tertiary,1457,1,0,7,apr,89,1,314,1,0,0,4
40388,29,self-employed,married,tertiary,476,0,1,5,feb,148,1,8,2,0,0,2
40396,29,self-employed,married,tertiary,0,1,0,7,may,253,2,302,1,0,0,5
40399,29,self-employed,married,secondary,123,0,1,22,oct,247,1,184,3,1,1,10
40400,29,self-employed,married,secondary,123,0,1,21,apr,158,2,181,1,1,1,4
40404,29,management,single,unknown,560,0,0,6,jul,212,1,92,2,1,0,7
40405,29,management,single,unknown,560,0,0,5,apr,459,1,307,1,0,1,4
40413,29,management,single,tertiary,92,0,0,2,jun,101,1,92,5,1,0,6
40415,29,management,single,tertiary,91,0,0,30,apr,99,1,274,4,0,0,4
40416,29,management,single,tertiary,874,1,0,16,sep,152,1,103,1,1,1,9
40417,29,management,single,tertiary,874,1,0,16,mar,231,1,181,2,1,1,3
40428,29,management,single,tertiary,697,0,0,30,apr,365,1,85,1,1,1,4
40431,29,management,single,tertiary,637,1,0,3,jun,340,1,119,1,0,1,6
40439,29,management,single,tertiary,572,1,0,8,may,72,6,181,1,1,0,5
40441,29,management,single,tertiary,572,0,0,16,dec,314,1,195,1,1,1,12
40446,29,management,single,tertiary,502,0,0,8,jul,968,1,87,5,0,1,7
40447,29,management,single,tertiary,502,0,0,12,apr,366,2,199,3,0,0,4
40452,29,management,single,tertiary,437,0,0,5,aug,504,1,92,1,1,1,8
40462,29,management,single,tertiary,308,0,0,4,feb,162,2,184,1,0,0,2
40472,29,management,single,tertiary,266,0,0,12,aug,176,1,185,1,0,0,8
40473,29,management,single,tertiary,265,0,0,24,aug,130,2,94,1,1,1,8
40480,29,management,single,tertiary,2344,1,0,20,jul,288,1,133,2,0,0,7
40481,29,management,single,tertiary,224,1,0,24,apr,65,2,81,3,0,1,4
40482,29,management,single,tertiary,21,1,0,14,may,107,4,371,3,0,0,5
40486,29,management,single,tertiary,187,1,0,28,jan,154,2,555,2,0,0,1
40487,29,management,single,tertiary,1808,0,0,7,jul,273,2,433,1,1,1,7
40492,29,management,single,tertiary,1673,0,0,16,aug,200,2,159,3,0,0,8
40494,29,management,single,tertiary,15459,0,0,26,may,245,3,97,7,1,0,5
40496,29,management,single,tertiary,1514,1,0,5,may,363,1,333,7,0,0,5
40498,29,management,single,tertiary,1445,0,0,26,apr,328,2,143,2,1,1,4
40504,29,management,single,tertiary,1351,0,0,11,mar,228,1,91,1,0,0,3
40516,29,management,single,tertiary,1026,0,0,12,nov,226,1,92,1,0,1,11
40517,29,management,single,tertiary,1026,0,0,12,feb,138,2,92,2,1,1,2
40524,29,management,single,tertiary,0,1,0,13,may,155,1,351,1,0,0,5
40534,29,management,single,secondary,966,0,0,9,jul,1185,1,396,2,0,0,7
40535,29,management,single,secondary,703,1,0,16,nov,236,1,550,2,1,1,11
40563,29,management,married,tertiary,5698,0,0,15,apr,437,1,264,1,0,0,4
40569,29,management,married,tertiary,451,0,0,4,may,54,1,96,1,0,0,5
40570,29,management,married,tertiary,451,0,0,4,aug,152,1,92,2,0,0,8
40576,29,management,married,tertiary,318,1,0,18,may,1434,2,356,4,0,0,5
40580,29,management,married,tertiary,30,0,0,13,aug,83,1,105,1,0,0,8
40582,29,management,married,tertiary,250,1,0,31,mar,371,2,257,1,0,0,3
40583,29,management,married,tertiary,247,0,0,16,sep,143,2,587,3,0,1,9
40585,29,management,married,tertiary,246,1,0,29,jan,61,1,265,1,0,0,1
40594,29,management,married,tertiary,198,1,0,4,aug,453,1,1,1,0,0,8
40604,29,management,married,tertiary,1441,1,0,30,apr,185,1,85,2,1,0,4
40608,29,management,married,tertiary,1366,1,0,29,jan,90,2,245,3,0,0,1
40610,29,management,married,tertiary,13186,1,0,12,may,322,1,350,2,0,0,5
40614,29,management,married,tertiary,103,1,0,17,apr,368,1,336,2,0,0,4
40628,29,management,married,secondary,231,0,0,14,may,1075,1,14,1,0,1,5
40640,29,housemaid,single,tertiary,19,0,0,5,feb,110,2,64,2,1,1,2
40641,29,housemaid,single,tertiary,19,0,0,4,may,268,1,88,4,1,1,5
40642,29,housemaid,single,tertiary,19,0,0,3,dec,274,1,230,1,1,1,12
40660,29,entrepreneur,single,tertiary,219,1,0,18,may,76,2,356,1,0,0,5
40661,29,entrepreneur,single,tertiary,135,1,0,12,may,245,1,356,1,0,0,5
40675,29,entrepreneur,married,secondary,422,1,0,15,may,69,3,361,2,0,0,5
40682,29,blue-collar,single,unknown,913,1,0,14,may,188,1,352,2,0,0,5
40685,29,blue-collar,single,tertiary,455,0,0,27,may,214,2,36,1,1,1,5
40687,29,blue-collar,single,tertiary,455,0,0,22,oct,542,4,148,3,1,1,10
40704,29,blue-collar,single,secondary,734,1,1,30,apr,259,1,296,1,0,1,4
40711,29,blue-collar,single,secondary,43,0,0,7,may,142,1,353,1,0,0,5
40714,29,blue-collar,single,secondary,369,1,0,4,may,174,5,346,3,0,0,5
40718,29,blue-collar,single,secondary,322,0,0,14,jun,434,1,96,6,0,1,6
40719,29,blue-collar,single,secondary,314,1,0,9,apr,161,1,316,2,0,0,4
40722,29,blue-collar,single,secondary,2806,0,0,15,oct,294,1,93,5,0,0,10
40728,29,blue-collar,single,secondary,234,1,0,8,may,139,1,345,1,0,0,5
40742,29,blue-collar,single,secondary,1296,1,1,29,jan,275,1,240,1,0,0,1
40743,29,blue-collar,single,secondary,1232,1,0,16,apr,258,1,316,2,0,0,4
40749,29,blue-collar,single,secondary,0,1,0,5,feb,16,9,253,1,0,0,2
40764,29,blue-collar,single,primary,722,1,0,15,may,78,1,359,1,0,0,5
40766,29,blue-collar,single,primary,365,1,1,5,feb,72,1,274,2,0,0,2
40773,29,blue-collar,single,primary,1768,1,0,13,may,426,3,344,1,0,0,5
40784,29,blue-collar,married,unknown,486,1,0,6,may,422,1,363,1,0,0,5
40801,29,blue-collar,married,secondary,751,1,0,6,may,211,1,288,5,1,0,5
40807,29,blue-collar,married,secondary,64,1,0,14,may,444,2,366,3,0,0,5
40810,29,blue-collar,married,secondary,59,1,1,14,may,100,3,356,2,0,0,5
40812,29,blue-collar,married,secondary,577,1,0,17,apr,501,3,331,10,0,0,4
40816,29,blue-collar,married,secondary,457,1,0,20,apr,72,3,341,1,0,0,4
40821,29,blue-collar,married,secondary,37,1,0,11,may,138,3,353,1,0,0,5
40822,29,blue-collar,married,secondary,368,1,0,15,may,345,1,310,7,0,0,5
40824,29,blue-collar,married,secondary,339,1,0,15,may,63,3,354,2,0,0,5
40826,29,blue-collar,married,secondary,3310,0,0,2,jun,344,2,117,2,0,0,6
40827,29,blue-collar,married,secondary,3310,0,0,1,sep,367,1,91,4,0,0,9
40831,29,blue-collar,married,secondary,313,1,0,20,apr,172,2,343,3,0,0,4
40842,29,blue-collar,married,secondary,247,0,1,6,feb,204,2,214,1,0,0,2
40844,29,blue-collar,married,secondary,2378,1,1,20,apr,239,1,276,6,0,0,4
40847,29,blue-collar,married,secondary,228,1,0,11,may,12,8,342,9,0,0,5
40853,29,blue-collar,married,secondary,1958,1,0,18,may,112,4,349,1,0,0,5
40863,29,blue-collar,married,secondary,137,1,0,17,apr,343,2,316,3,0,0,4
