,age,job,marital,education,default,balance,housing,loan,day,month,duration,campaign,pdays,previous,poutcome,subscription,subscription_binary,month_num
28894,31,management,married,tertiary,no,131,no,no,18,feb,5.53,2,-1,0,unknown,yes,1,2
28895,32,technician,single,tertiary,no,2340,no,no,18,feb,1.48,2,-1,0,unknown,yes,1,2
28896,51,technician,married,secondary,no,117,no,no,18,feb,7.37,2,-1,0,unknown,yes,1,2
28897,39,technician,married,secondary,no,2266,no,no,18,feb,3.47,4,-1,0,unknown,yes,1,2
28898,28,student,single,secondary,no,0,no,no,18,feb,3.48,20,-1,0,unknown,yes,1,2
28899,28,admin.,single,secondary,no,119,no,no,19,feb,4.33,3,-1,0,unknown,no,0,2
28900,30,technician,single,tertiary,no,985,yes,no,19,feb,1.47,2,-1,0,unknown,no,0,2
28901,56,management,divorced,tertiary,no,722,no,no,19,feb,2.23,3,94,2,failure,no,0,2
28902,21,student,single,secondary,no,164,no,no,19,feb,1.3,5,-1,0,unknown,no,0,2
28903,44,management,married,primary,no,558,no,no,19,feb,4.47,5,-1,0,unknown,yes,1,2
28904,26,admin.,single,secondary,no,2509,no,no,19,feb,10.9,3,-1,0,unknown,yes,1,2
28905,80,retired,married,primary,no,1021,no,no,26,feb,0.62,1,-1,0,unknown,no,0,2
28906,28,management,single,tertiary,no,1287,yes,no,26,feb,1.08,1,-1,0,unknown,yes,1,2
28907,48,management,married,tertiary,no,1808,yes,no,26,feb,4.08,1,-1,0,unknown,yes,1,2
28908,37,technician,single,secondary,no,1130,no,no,26,feb,2.53,1,-1,0,unknown,yes,1,2
28909,71,retired,married,tertiary,no,653,no,no,26,feb,6.12,1,-1,0,unknown,yes,1,2
28910,78,retired,married,primary,no,2735,no,no,26,feb,6.97,2,-1,0,unknown,no,0,2
28911,26,blue-collar,single,secondary,no,834,no,no,26,feb,1.5,1,-1,0,unknown,no,0,2
28912,28,management,single,tertiary,no,3611,no,no,26,feb,2.35,2,-1,0,unknown,yes,1,2
28913,36,management,divorced,tertiary,no,-1,no,no,26,feb,1.47,3,-1,0,unknown,no,0,2
28914,29,student,single,secondary,no,48,no,no,26,feb,0.85,1,-1,0,unknown,no,0,2
28915,26,admin.,single,tertiary,no,313,no,yes,26,feb,3.5,2,-1,0,unknown,yes,1,2
28916,43,unemployed,single,tertiary,no,983,yes,no,26,feb,1.62,1,-1,0,unknown,yes,1,2
28917,56,services,divorced,secondary,no,935,no,no,26,feb,1.87,1,227,2,failure,no,0,2
28918,35,technician,divorced,secondary,no,2823,yes,no,26,feb,1.23,1,24,1,failure,no,0,2
28919,34,services,single,tertiary,no,88,no,no,26,feb,3.0,1,-1,0,unknown,no,0,2
28920,54,blue-collar,married,primary,no,258,no,no,26,feb,0.48,1,-1,0,unknown,no,0,2
28922,29,admin.,married,tertiary,no,238,no,no,26,feb,1.32,1,-1,0,unknown,no,0,2
28923,43,admin.,married,secondary,no,477,yes,no,27,feb,7.93,2,-1,0,unknown,no,0,2
28924,41,management,married,tertiary,no,144,no,no,27,feb,2.05,3,-1,0,unknown,no,0,2
28925,38,student,single,tertiary,no,807,no,no,27,feb,1.23,2,-1,0,unknown,no,0,2
28926,49,self-employed,married,tertiary,no,503,yes,no,27,feb,1.97,5,21,5,failure,no,0,2
28927,36,admin.,married,secondary,no,725,yes,no,27,feb,2.05,3,99,8,failure,no,0,2
28928,45,management,married,tertiary,no,273,yes,no,27,feb,1.57,2,-1,0,unknown,no,0,2
28929,36,technician,married,secondary,no,6384,yes,yes,27,feb,0.98,1,101,1,failure,no,0,2
28930,41,technician,married,secondary,no,349,no,yes,27,feb,0.8,1,-1,0,unknown,no,0,2
28931,30,management,single,tertiary,no,5561,yes,no,27,feb,3.25,1,100,1,success,yes,1,2
28932,53,technician,married,secondary,no,264,no,no,27,feb,7.15,4,-1,0,unknown,no,0,2
28933,30,technician,single,secondary,no,601,no,no,27,feb,2.57,1,-1,0,unknown,no,0,2
28934,29,management,single,tertiary,no,1275,yes,yes,27,feb,0.75,1,-1,0,unknown,no,0,2
28935,25,admin.,single,tertiary,no,760,yes,no,27,feb,0.97,2,-1,0,unknown,no,0,2
28936,34,blue-collar,married,primary,no,-398,yes,no,27,feb,0.78,8,-1,0,unknown,no,0,2
28937,25,technician,single,secondary,no,1231,yes,no,27,feb,6.87,5,-1,0,unknown,yes,1,2
28938,25,admin.,single,tertiary,no,3730,yes,no,27,feb,5.88,1,-1,0,unknown,yes,1,2
28939,30,management,single,tertiary,no,617,no,no,27,feb,3.2,2,-1,0,unknown,yes,1,2
28940,73,retired,married,tertiary,no,1641,yes,no,27,feb,0.82,2,-1,0,unknown,yes,1,2
28941,31,management,single,tertiary,no,924,no,no,27,feb,2.87,1,-1,0,unknown,yes,1,2
28942,47,management,married,tertiary,no,1147,no,no,27,feb,3.4,1,-1,0,unknown,no,0,2
28943,37,management,married,tertiary,no,708,yes,no,27,feb,0.53,4,225,3,failure,no,0,2
28944,28,technician,single,tertiary,no,2489,yes,no,27,feb,5.7,2,-1,0,unknown,yes,1,2
28945,66,retired,married,secondary,no,995,no,no,27,feb,2.18,2,-1,0,unknown,yes,1,2
28946,75,retired,married,secondary,no,1470,no,no,27,feb,0.82,1,-1,0,unknown,no,0,2
28947,41,management,married,secondary,no,280,yes,no,27,feb,1.45,2,-1,0,unknown,yes,1,2
28948,46,technician,married,secondary,no,3434,no,yes,27,feb,1.92,1,-1,0,unknown,yes,1,2
28949,42,unemployed,married,tertiary,no,576,no,no,27,feb,2.6,1,-1,0,unknown,yes,1,2
28950,28,technician,single,secondary,no,1363,no,no,27,feb,1.32,1,-1,0,unknown,yes,1,2
28951,45,technician,single,secondary,no,4367,yes,no,27,feb,1.18,1,-1,0,unknown,no,0,2
28952,37,admin.,married,secondary,no,3427,no,no,27,feb,0.77,1,-1,0,unknown,no,0,2
28953,33,technician,single,tertiary,no,1636,yes,no,27,feb,2.75,1,-1,0,unknown,yes,1,2
28955,38,technician,married,secondary,no,5115,yes,no,27,feb,1.65,1,102,6,success,yes,1,2
28956,33,admin.,single,secondary,no,607,no,no,27,feb,1.83,2,-1,0,unknown,yes,1,2
28957,42,services,married,secondary,no,1376,yes,no,2,mar,11.87,4,-1,0,unknown,yes,1,3
28958,33,technician,married,secondary,no,218,yes,yes,2,mar,2.82,4,-1,0,unknown,no,0,3
28959,31,management,married,tertiary,no,2667,yes,no,2,mar,1.22,2,-1,0,unknown,no,0,3
28960,34,management,married,tertiary,no,1036,yes,no,2,mar,1.3,4,103,7,failure,no,0,3
28961,28,technician,single,tertiary,no,356,no,no,2,mar,1.27,2,-1,0,unknown,no,0,3
28962,35,services,married,secondary,no,52,yes,no,2,mar,6.3,4,-1,0,unknown,yes,1,3
28963,36,technician,divorced,tertiary,no,1381,no,no,2,mar,2.48,1,-1,0,unknown,no,0,3
28964,55,technician,married,secondary,no,0,yes,yes,2,mar,1.93,1,-1,0,unknown,yes,1,3
28966,43,blue-collar,married,primary,no,3917,no,no,2,mar,2.57,1,-1,0,unknown,yes,1,3
28967,31,blue-collar,married,tertiary,no,982,yes,yes,2,mar,2.37,2,-1,0,unknown,no,0,3
28968,45,admin.,married,secondary,no,129,yes,no,2,mar,2.42,1,-1,0,unknown,no,0,3
28969,35,management,married,tertiary,no,5367,no,no,2,mar,1.15,1,-1,0,unknown,no,0,3
28970,37,technician,married,tertiary,no,549,no,no,2,mar,3.98,1,-1,0,unknown,yes,1,3
28971,26,admin.,married,secondary,no,1595,no,no,2,mar,0.9,1,-1,0,unknown,no,0,3
28972,25,student,single,secondary,no,1116,yes,no,2,mar,2.83,3,-1,0,unknown,no,0,3
28973,33,admin.,married,tertiary,no,21,no,yes,2,mar,3.37,2,-1,0,unknown,no,0,3
28974,29,management,single,tertiary,no,92,no,no,2,mar,2.92,5,-1,0,unknown,yes,1,3
28975,49,management,married,tertiary,no,2881,no,no,2,mar,2.0,3,-1,0,unknown,yes,1,3
28976,63,self-employed,married,tertiary,no,661,no,no,2,mar,0.93,2,-1,0,unknown,no,0,3
28977,33,blue-collar,single,secondary,no,1925,yes,no,2,mar,1.27,2,-1,0,unknown,no,0,3
28978,25,admin.,single,secondary,no,1099,no,no,2,mar,2.18,12,-1,0,unknown,no,0,3
28979,35,admin.,married,secondary,no,-85,no,no,2,mar,2.27,6,-1,0,unknown,no,0,3
28980,44,technician,single,secondary,no,250,no,no,2,mar,6.37,2,-1,0,unknown,yes,1,3
28981,54,technician,married,secondary,no,25,yes,no,2,mar,1.47,3,-1,0,unknown,no,0,3
28982,27,unemployed,single,tertiary,no,2033,no,no,2,mar,0.65,2,-1,0,unknown,no,0,3
28983,54,admin.,married,secondary,no,602,no,no,3,mar,2.38,2,-1,0,unknown,yes,1,3
28984,28,management,single,tertiary,no,730,yes,no,3,mar,10.52,1,-1,0,unknown,yes,1,3
28985,27,student,single,secondary,no,1177,no,no,3,mar,2.22,1,-1,0,unknown,no,0,3
28986,30,admin.,single,secondary,no,523,no,yes,3,mar,1.38,1,-1,0,unknown,yes,1,3
28987,94,retired,divorced,secondary,no,1234,no,no,3,mar,3.53,1,-1,0,unknown,no,0,3
28988,47,technician,married,secondary,no,293,no,no,3,mar,8.32,1,-1,0,unknown,yes,1,3
28989,34,blue-collar,single,secondary,no,215,no,no,3,mar,5.83,3,-1,0,unknown,yes,1,3
28990,38,admin.,married,secondary,no,2549,no,no,3,mar,1.72,1,-1,0,unknown,no,0,3
28992,25,self-employed,single,tertiary,no,42,yes,no,3,mar,5.33,1,-1,0,unknown,yes,1,3
28993,29,technician,single,secondary,no,316,yes,no,3,mar,2.6,1,-1,0,unknown,yes,1,3
28994,62,management,married,secondary,no,4562,yes,no,3,mar,2.8,1,-1,0,unknown,yes,1,3
28995,58,management,divorced,secondary,no,10180,no,no,3,mar,3.0,2,-1,0,unknown,yes,1,3
28996,46,management,married,tertiary,no,0,no,no,3,mar,5.08,13,-1,0,unknown,yes,1,3
28997,56,retired,married,tertiary,no,281,no,no,3,mar,1.6,2,-1,0,unknown,yes,1,3
28998,49,technician,married,tertiary,no,523,yes,no,3,mar,2.53,2,-1,0,unknown,yes,1,3
28999,23,student,single,secondary,no,486,no,no,3,mar,1.45,1,-1,0,unknown,no,0,3
29000,28,technician,single,secondary,no,126,no,no,3,mar,3.82,1,-1,0,unknown,no,0,3
29001,32,technician,married,tertiary,no,3820,yes,no,3,mar,1.75,1,-1,0,unknown,no,0,3
29002,68,retired,married,secondary,no,1316,no,no,4,mar,1.53,5,-1,0,unknown,no,0,3
29003,33,management,married,tertiary,no,250,no,no,4,mar,6.28,6,-1,0,unknown,yes,1,3
29004,24,management,single,tertiary,no,1030,no,no,4,mar,6.6,2,-1,0,unknown,yes,1,3
29005,48,management,married,primary,no,606,no,no,5,mar,1.28,6,-1,0,unknown,no,0,3
29006,27,student,single,tertiary,no,0,no,no,5,mar,1.37,3,-1,0,unknown,yes,1,3
29007,60,retired,married,secondary,no,404,no,no,5,mar,5.13,2,196,2,failure,yes,1,3
29008,50,management,married,secondary,no,268,no,no,5,mar,1.02,2,-1,0,unknown,no,0,3
29009,32,management,single,tertiary,no,506,no,no,5,mar,1.05,2,-1,0,unknown,yes,1,3
29010,23,admin.,single,tertiary,no,0,no,no,5,mar,2.8,2,-1,0,unknown,no,0,3
29011,25,unemployed,single,secondary,no,771,no,no,5,mar,1.43,1,-1,0,unknown,no,0,3
29012,83,retired,divorced,primary,no,1097,no,no,5,mar,3.02,1,-1,0,unknown,yes,1,3
29013,36,admin.,married,secondary,no,2061,yes,yes,5,mar,0.88,3,-1,0,unknown,no,0,3
29014,53,management,married,secondary,no,2693,no,no,5,mar,1.5,1,104,1,failure,yes,1,3
29015,41,management,single,tertiary,no,203,no,no,5,mar,1.5,2,-1,0,unknown,no,0,3
29016,29,admin.,single,secondary,no,873,no,no,5,mar,0.68,2,-1,0,unknown,no,0,3
29017,48,unemployed,married,primary,no,1296,no,no,5,mar,1.98,1,-1,0,unknown,no,0,3
29018,35,self-employed,married,tertiary,no,3698,yes,no,5,mar,1.77,1,-1,0,unknown,yes,1,3
29019,28,technician,single,secondary,no,5763,no,yes,5,mar,3.27,2,-1,0,unknown,yes,1,3
29020,31,management,divorced,tertiary,no,883,yes,no,5,mar,1.87,2,106,1,failure,yes,1,3
29021,66,retired,married,tertiary,no,2820,no,no,5,mar,1.92,2,-1,0,unknown,no,0,3
29022,26,management,single,secondary,no,651,no,yes,5,mar,1.4,1,-1,0,unknown,no,0,3
29023,30,student,single,tertiary,no,2539,no,no,5,mar,3.32,5,-1,0,unknown,yes,1,3
29024,29,technician,married,secondary,no,2326,no,no,6,mar,3.25,1,-1,0,unknown,yes,1,3
29025,36,management,single,tertiary,no,811,no,no,6,mar,3.82,1,-1,0,unknown,yes,1,3
29026,57,management,married,tertiary,no,256,no,no,6,mar,3.78,1,-1,0,unknown,yes,1,3
29027,21,blue-collar,single,secondary,no,682,no,no,6,mar,4.43,1,-1,0,unknown,yes,1,3
29028,44,management,single,tertiary,no,483,no,no,6,mar,3.45,2,199,6,success,yes,1,3
29029,23,management,single,tertiary,no,1506,no,no,9,mar,2.18,4,-1,0,unknown,yes,1,3
29030,34,management,single,tertiary,no,575,no,no,9,mar,1.93,1,-1,0,unknown,yes,1,3
29031,26,management,single,tertiary,no,1274,yes,no,9,mar,1.68,1,-1,0,unknown,no,0,3
29032,79,retired,married,secondary,no,8304,no,no,9,mar,5.05,9,-1,0,unknown,yes,1,3
29033,32,self-employed,married,secondary,no,409,no,no,9,mar,3.62,2,-1,0,unknown,yes,1,3
29034,38,management,married,tertiary,no,1101,yes,no,9,mar,1.3,2,120,1,failure,no,0,3
29035,29,technician,married,tertiary,no,676,no,no,9,mar,1.55,2,224,4,failure,no,0,3
29036,28,technician,single,secondary,no,6551,no,no,10,mar,1.62,1,-1,0,unknown,no,0,3
29037,37,unemployed,single,tertiary,no,1316,yes,no,10,mar,5.83,2,112,3,failure,yes,1,3
29038,52,technician,married,secondary,no,0,yes,no,10,mar,2.73,1,-1,0,unknown,no,0,3
29039,35,management,single,tertiary,no,671,yes,no,10,mar,1.87,1,-1,0,unknown,yes,1,3
29040,47,management,married,tertiary,no,2351,no,no,10,mar,1.33,1,-1,0,unknown,yes,1,3
29041,61,management,married,tertiary,no,997,no,no,10,mar,1.77,1,-1,0,unknown,yes,1,3
29042,30,management,single,tertiary,no,4808,no,no,10,mar,4.53,1,-1,0,unknown,yes,1,3
29043,23,technician,single,secondary,no,3092,no,no,10,mar,0.93,2,-1,0,unknown,no,0,3
29044,34,admin.,single,secondary,no,4447,yes,no,10,mar,1.25,2,-1,0,unknown,no,0,3
29045,70,retired,married,secondary,no,6422,no,no,10,mar,2.03,1,-1,0,unknown,yes,1,3
29046,28,technician,single,tertiary,no,3623,no,no,10,mar,4.35,1,-1,0,unknown,yes,1,3
29047,34,management,married,tertiary,no,1674,yes,no,10,mar,1.88,1,210,7,failure,no,0,3
29048,52,management,married,tertiary,no,31,no,no,10,mar,2.25,1,-1,0,unknown,yes,1,3
29049,27,admin.,single,secondary,no,464,no,no,10,mar,1.72,1,-1,0,unknown,no,0,3
29050,28,management,single,secondary,no,171,no,no,10,mar,1.55,1,-1,0,unknown,yes,1,3
29051,19,student,single,secondary,no,1803,no,no,10,mar,0.98,1,-1,0,unknown,no,0,3
29052,43,technician,married,secondary,no,1358,no,no,10,mar,2.65,3,-1,0,unknown,yes,1,3
29053,28,student,single,tertiary,no,111,no,no,10,mar,1.17,2,-1,0,unknown,no,0,3
29054,30,student,single,secondary,no,685,no,no,10,mar,3.83,2,-1,0,unknown,no,0,3
29055,29,admin.,single,secondary,no,345,no,no,11,mar,1.0,3,-1,0,unknown,no,0,3
29056,57,management,married,tertiary,no,2681,no,no,11,mar,4.43,2,-1,0,unknown,yes,1,3
29057,24,admin.,single,tertiary,no,-61,no,no,11,mar,1.58,4,-1,0,unknown,yes,1,3
29058,25,management,married,tertiary,no,4461,no,no,11,mar,13.27,5,-1,0,unknown,yes,1,3
29059,41,technician,married,secondary,no,0,no,no,11,mar,1.68,1,-1,0,unknown,no,0,3
29060,52,services,married,secondary,no,2993,no,no,11,mar,1.6,6,-1,0,unknown,no,0,3
29061,59,unemployed,married,secondary,no,0,no,no,11,mar,1.23,1,-1,0,unknown,no,0,3
29062,32,management,married,tertiary,no,8929,no,no,11,mar,2.1,1,-1,0,unknown,yes,1,3
29063,65,housemaid,married,primary,no,715,no,no,11,mar,5.38,1,-1,0,unknown,yes,1,3
29064,34,admin.,divorced,secondary,no,1085,no,no,11,mar,1.68,7,-1,0,unknown,yes,1,3
29065,43,management,married,tertiary,no,2987,no,no,11,mar,1.72,3,-1,0,unknown,no,0,3
29066,44,management,married,tertiary,no,1058,no,no,11,mar,3.13,3,-1,0,unknown,yes,1,3
29067,50,housemaid,married,secondary,no,388,no,no,11,mar,3.38,2,-1,0,unknown,yes,1,3
29068,32,entrepreneur,single,tertiary,no,-34,yes,no,11,mar,1.68,1,-1,0,unknown,yes,1,3
29069,64,technician,married,tertiary,no,1319,no,no,12,mar,0.93,2,-1,0,unknown,no,0,3
29070,63,retired,divorced,primary,no,1840,no,no,12,mar,1.18,3,-1,0,unknown,no,0,3
29071,44,management,married,tertiary,no,423,no,no,12,mar,38.83,5,-1,0,unknown,yes,1,3
29072,33,technician,single,tertiary,no,258,no,no,12,mar,1.33,4,-1,0,unknown,yes,1,3
29073,49,technician,divorced,tertiary,no,1807,yes,no,12,mar,3.82,1,-1,0,unknown,yes,1,3
29074,53,services,divorced,secondary,no,0,no,no,12,mar,1.33,2,-1,0,unknown,yes,1,3
29075,31,management,divorced,tertiary,no,71,no,no,12,mar,1.98,1,-1,0,unknown,yes,1,3
29076,61,admin.,married,tertiary,no,1332,no,no,12,mar,2.6,1,-1,0,unknown,yes,1,3
29077,37,management,single,tertiary,no,33,yes,no,12,mar,3.1,1,-1,0,unknown,yes,1,3
29078,58,self-employed,married,tertiary,no,5810,no,no,12,mar,2.32,1,-1,0,unknown,yes,1,3
29079,30,management,single,tertiary,no,3473,no,no,12,mar,20.15,2,-1,0,unknown,yes,1,3
29080,25,management,single,tertiary,no,1259,no,no,12,mar,1.42,1,-1,0,unknown,no,0,3
29081,47,blue-collar,married,secondary,no,238,yes,yes,13,mar,51.27,1,-1,0,unknown,yes,1,3
29082,61,management,married,tertiary,no,5157,no,no,13,mar,7.2,1,-1,0,unknown,no,0,3
29083,60,technician,married,secondary,no,1740,no,no,13,mar,4.93,2,-1,0,unknown,yes,1,3
29084,56,management,married,secondary,no,1928,no,no,16,mar,1.02,6,115,4,failure,no,0,3
29085,78,housemaid,married,secondary,no,499,no,no,16,mar,1.33,4,-1,0,unknown,no,0,3
29086,48,technician,married,secondary,no,1981,yes,no,16,mar,4.85,3,238,2,success,no,0,3
29087,30,student,single,secondary,no,7387,no,no,16,mar,1.55,1,-1,0,unknown,no,0,3
29088,62,self-employed,married,tertiary,no,4886,yes,no,16,mar,0.73,1,-1,0,unknown,no,0,3
29089,57,blue-collar,married,primary,no,1610,no,no,16,mar,2.45,1,-1,0,unknown,no,0,3
29090,28,student,single,secondary,no,459,no,no,16,mar,1.38,13,-1,0,unknown,no,0,3
29091,36,entrepreneur,divorced,tertiary,no,3407,no,no,16,mar,6.53,4,-1,0,unknown,yes,1,3
29092,30,management,married,tertiary,no,739,no,no,17,mar,2.72,2,-1,0,unknown,no,0,3
29093,37,services,single,secondary,no,1045,no,no,17,mar,6.77,2,41,1,failure,yes,1,3
29094,43,admin.,married,secondary,no,132,no,no,17,mar,3.67,1,-1,0,unknown,yes,1,3
29095,22,student,single,secondary,no,2139,no,no,17,mar,2.22,8,-1,0,unknown,no,0,3
29096,46,admin.,married,secondary,no,974,no,no,17,mar,2.97,1,-1,0,unknown,yes,1,3
29097,37,admin.,single,tertiary,no,1000,yes,no,17,mar,3.25,1,-1,0,unknown,yes,1,3
29098,31,management,single,tertiary,no,115,no,no,17,mar,3.12,1,-1,0,unknown,yes,1,3
29099,44,management,married,tertiary,no,3665,no,no,17,mar,5.42,1,-1,0,unknown,no,0,3
29100,31,technician,married,secondary,no,180,no,no,17,mar,4.98,2,-1,0,unknown,yes,1,3
29101,30,management,single,tertiary,no,201,yes,no,17,mar,5.42,2,-1,0,unknown,yes,1,3
29102,26,self-employed,single,tertiary,no,657,no,yes,17,mar,2.65,2,-1,0,unknown,no,0,3
29103,29,admin.,single,tertiary,no,261,no,no,17,mar,2.27,19,-1,0,unknown,no,0,3
29104,27,student,single,secondary,no,672,no,no,18,mar,3.93,2,-1,0,unknown,no,0,3
29105,33,technician,single,tertiary,no,154,no,no,18,mar,2.65,2,-1,0,unknown,no,0,3
29106,30,management,married,tertiary,no,8089,yes,no,18,mar,3.87,2,294,2,failure,yes,1,3
29107,83,retired,married,secondary,no,0,no,no,18,mar,2.33,10,-1,0,unknown,no,0,3
29108,32,admin.,single,tertiary,no,8866,no,no,18,mar,4.63,2,-1,0,unknown,yes,1,3
29109,35,admin.,married,secondary,no,2,yes,no,18,mar,3.23,1,-1,0,unknown,yes,1,3
29110,59,technician,married,secondary,no,259,no,no,18,mar,3.73,1,-1,0,unknown,yes,1,3
29111,33,housemaid,single,tertiary,no,1107,yes,no,18,mar,3.35,1,-1,0,unknown,yes,1,3
29112,41,services,single,secondary,no,-675,yes,yes,18,mar,2.45,4,-1,0,unknown,yes,1,3
29113,59,admin.,married,secondary,no,3735,no,no,18,mar,3.38,4,121,2,failure,yes,1,3
29114,37,management,single,tertiary,no,1730,no,no,19,mar,2.78,1,-1,0,unknown,yes,1,3
29115,55,admin.,married,secondary,no,9329,no,no,19,mar,3.02,1,-1,0,unknown,no,0,3
29116,31,services,married,secondary,no,447,no,no,19,mar,3.67,3,-1,0,unknown,yes,1,3
29117,28,student,single,secondary,no,5916,no,no,20,mar,1.55,5,-1,0,unknown,no,0,3
29118,24,admin.,single,secondary,no,493,no,no,23,mar,0.78,2,-1,0,unknown,no,0,3
29119,32,management,married,tertiary,no,376,yes,no,23,mar,4.13,4,-1,0,unknown,yes,1,3
29120,26,management,single,tertiary,no,2786,no,no,23,mar,6.92,1,-1,0,unknown,yes,1,3
29121,46,management,single,tertiary,no,6651,no,no,23,mar,3.88,1,-1,0,unknown,no,0,3
29122,53,technician,married,secondary,no,10185,no,no,23,mar,1.92,1,-1,0,unknown,yes,1,3
29123,30,management,single,tertiary,no,2,no,no,23,mar,4.48,1,-1,0,unknown,no,0,3
29124,37,admin.,single,secondary,no,127,no,no,23,mar,1.38,4,-1,0,unknown,no,0,3
29125,73,retired,married,tertiary,no,448,no,no,24,mar,2.27,1,-1,0,unknown,yes,1,3
29126,57,retired,married,tertiary,no,1292,no,no,24,mar,1.48,1,-1,0,unknown,no,0,3
29127,34,unemployed,married,secondary,no,978,no,no,24,mar,2.2,1,-1,0,unknown,yes,1,3
29128,49,unemployed,married,tertiary,no,377,no,no,24,mar,1.23,2,-1,0,unknown,no,0,3
29129,41,admin.,married,secondary,no,158,yes,no,24,mar,1.92,2,-1,0,unknown,no,0,3
29130,58,management,married,secondary,no,111,no,no,24,mar,0.97,2,-1,0,unknown,no,0,3
29131,26,management,single,tertiary,no,15,no,no,24,mar,1.93,2,-1,0,unknown,no,0,3
29132,53,management,divorced,tertiary,no,2245,no,no,24,mar,2.08,2,-1,0,unknown,no,0,3
29133,46,management,divorced,tertiary,no,-130,yes,no,24,mar,2.4,2,-1,0,unknown,yes,1,3
29134,76,retired,divorced,primary,no,3049,no,no,24,mar,2.83,3,-1,0,unknown,yes,1,3
29135,83,retired,divorced,primary,no,46,no,no,25,mar,1.92,1,-1,0,unknown,yes,1,3
29136,40,management,married,tertiary,no,0,yes,no,25,mar,8.43,2,-1,0,unknown,yes,1,3
29137,26,admin.,single,tertiary,no,689,no,no,25,mar,1.3,1,-1,0,unknown,no,0,3
29138,23,student,single,secondary,no,4126,no,no,25,mar,1.6,2,-1,0,unknown,yes,1,3
29139,34,management,single,tertiary,no,212,no,no,25,mar,4.63,8,-1,0,unknown,yes,1,3
29140,24,student,single,secondary,no,1250,no,no,25,mar,6.85,2,-1,0,unknown,yes,1,3
29141,41,management,divorced,tertiary,no,25,yes,yes,26,mar,1.95,2,-1,0,unknown,yes,1,3
29142,39,management,married,secondary,no,2981,no,no,26,mar,3.33,1,-1,0,unknown,yes,1,3
29143,38,admin.,married,secondary,no,6706,no,no,26,mar,2.38,2,-1,0,unknown,no,0,3
29144,48,admin.,divorced,secondary,no,0,yes,yes,26,mar,1.57,1,-1,0,unknown,no,0,3
29145,21,admin.,single,tertiary,no,242,no,yes,26,mar,2.18,4,-1,0,unknown,no,0,3
29146,37,blue-collar,married,primary,no,623,no,no,26,mar,4.45,2,-1,0,unknown,no,0,3
29147,28,admin.,single,secondary,no,1277,no,no,26,mar,7.92,1,-1,0,unknown,yes,1,3
29148,40,blue-collar,married,secondary,no,5,no,no,26,mar,1.43,2,-1,0,unknown,no,0,3
29149,55,self-employed,married,primary,no,325,no,no,26,mar,7.32,4,-1,0,unknown,no,0,3
29150,43,management,married,secondary,no,3301,yes,yes,26,mar,4.63,2,-1,0,unknown,no,0,3
29151,57,housemaid,married,primary,no,571,no,no,26,mar,3.02,2,-1,0,unknown,no,0,3
29152,29,blue-collar,married,primary,no,201,yes,no,27,mar,1.68,12,-1,0,unknown,no,0,3
29153,34,technician,married,secondary,no,390,yes,no,27,mar,1.58,2,231,2,failure,yes,1,3
29154,77,retired,married,secondary,no,9601,no,no,27,mar,8.58,1,-1,0,unknown,yes,1,3
29155,36,management,married,secondary,no,565,no,no,27,mar,5.0,1,-1,0,unknown,yes,1,3
29156,58,management,married,tertiary,no,1384,yes,no,27,mar,5.7,1,-1,0,unknown,yes,1,3
29157,32,self-employed,single,tertiary,no,658,yes,no,27,mar,4.72,1,-1,0,unknown,yes,1,3
29158,38,admin.,married,tertiary,no,1988,no,no,27,mar,2.73,2,130,2,failure,yes,1,3
29159,47,management,married,tertiary,no,649,yes,no,27,mar,1.3,2,-1,0,unknown,no,0,3
29160,46,admin.,married,secondary,no,70,yes,no,27,mar,3.82,2,-1,0,unknown,yes,1,3
29161,35,technician,married,tertiary,no,122,no,no,27,mar,4.62,1,-1,0,unknown,no,0,3
29162,50,services,married,secondary,no,0,yes,no,27,mar,11.48,2,-1,0,unknown,no,0,3
29163,27,student,single,secondary,no,213,no,no,27,mar,6.3,1,-1,0,unknown,yes,1,3
29164,33,management,single,tertiary,no,215,yes,no,27,mar,1.68,1,-1,0,unknown,no,0,3
29165,57,technician,married,secondary,no,3858,no,no,27,mar,9.3,1,-1,0,unknown,no,0,3
29166,32,technician,single,secondary,no,234,no,no,27,mar,2.77,2,-1,0,unknown,no,0,3
29167,59,retired,married,tertiary,no,9676,no,no,27,mar,3.9,2,-1,0,unknown,yes,1,3
29168,19,student,single,primary,no,134,no,no,27,mar,4.52,2,-1,0,unknown,yes,1,3
29169,25,management,single,tertiary,no,316,no,no,27,mar,5.78,2,-1,0,unknown,yes,1,3
29170,23,management,single,tertiary,no,2143,no,no,30,mar,3.0,2,-1,0,unknown,yes,1,3
29171,32,management,single,tertiary,no,1613,no,no,30,mar,4.22,2,129,5,failure,no,0,3
29172,44,unemployed,married,secondary,no,2756,no,no,30,mar,0.95,4,-1,0,unknown,no,0,3
29173,26,admin.,single,secondary,no,1327,no,no,30,mar,2.85,4,-1,0,unknown,no,0,3
29174,49,admin.,married,tertiary,no,255,yes,no,30,mar,1.6,6,-1,0,unknown,no,0,3
29175,32,services,married,secondary,no,2833,yes,no,30,mar,6.92,1,-1,0,unknown,no,0,3
29176,31,blue-collar,married,primary,no,620,no,no,30,mar,1.58,1,-1,0,unknown,no,0,3
