,age,job,marital,education,balance,housing,loan,day,month,duration,campaign,pdays,previous,poutcome,subscription,month_num
32082,34,admin.,married,secondary,0,1,0,10,jul,38,1,-1,0,2,0,7
32083,34,admin.,married,secondary,0,1,0,9,feb,30,4,-1,0,2,0,2
32084,34,admin.,married,secondary,0,1,0,15,may,78,2,-1,0,2,0,5
32086,34,admin.,married,secondary,0,0,1,22,jul,136,2,-1,0,2,0,7
32087,34,admin.,married,secondary,-549,1,1,27,may,405,1,-1,0,2,0,5
32088,34,admin.,married,secondary,-45,1,0,21,jul,88,4,-1,0,2,0,7
32089,34,admin.,married,secondary,-44,1,1,17,apr,759,2,-1,0,2,0,4
32090,34,admin.,married,secondary,-429,1,0,6,may,320,1,-1,0,2,0,5
32091,34,admin.,married,secondary,-33,1,1,10,jul,961,1,-1,0,2,1,7
32093,34,admin.,married,secondary,-312,1,0,9,may,232,1,-1,0,2,0,5
32095,34,admin.,married,secondary,-191,1,0,17,jul,156,6,-1,0,2,0,7
32096,34,admin.,married,secondary,-142,1,0,3,feb,107,3,-1,0,2,0,2
32097,34,admin.,married,primary,412,1,0,30,jul,134,2,-1,0,2,0,7
32099,34,admin.,married,primary,239,1,0,2,jun,107,2,-1,0,2,0,6
32100,34,admin.,married,primary,0,1,1,14,may,1020,1,-1,0,2,1,5
32102,34,admin.,divorced,secondary,67,1,0,6,may,90,1,-1,0,2,0,5
32105,34,admin.,divorced,secondary,66,0,0,3,feb,11,6,-1,0,2,0,2
32106,34,admin.,divorced,secondary,627,1,0,7,may,283,2,-1,0,2,0,5
32107,34,admin.,divorced,secondary,564,0,1,7,jul,445,1,-1,0,2,0,7
32108,34,admin.,divorced,secondary,531,0,0,4,feb,279,1,-1,0,2,0,2
32110,34,admin.,divorced,secondary,25,0,0,11,jul,666,2,-1,0,2,0,7
32111,34,admin.,divorced,secondary,2144,1,0,23,may,157,1,-1,0,2,0,5
32112,34,admin.,divorced,secondary,1927,0,1,18,jul,142,2,-1,0,2,0,7
32113,34,admin.,divorced,secondary,183,0,1,4,jul,88,1,-1,0,2,0,7
32115,34,admin.,divorced,secondary,145,0,0,8,jul,183,5,-1,0,2,0,7
32117,34,admin.,divorced,secondary,1268,1,0,15,may,259,3,-1,0,2,0,5
32118,34,admin.,divorced,secondary,1186,1,1,18,nov,131,1,-1,0,2,0,11
32119,34,admin.,divorced,secondary,1085,0,0,11,mar,101,7,-1,0,2,1,3
32120,34,admin.,divorced,secondary,0,1,1,14,jul,194,3,-1,0,2,0,7
32121,34,admin.,divorced,secondary,0,1,0,7,may,323,3,-1,0,2,0,5
32122,34,admin.,divorced,secondary,0,1,0,6,may,153,1,-1,0,2,0,5
32123,34,admin.,divorced,secondary,0,0,0,10,jul,268,1,-1,0,2,0,7
32124,34,admin.,divorced,secondary,-75,0,0,3,feb,151,1,-1,0,2,0,2
32125,34,admin.,divorced,secondary,-251,0,0,18,jul,641,1,-1,0,2,1,7
32126,34,admin.,divorced,secondary,-220,1,1,12,may,115,4,-1,0,2,0,5
32127,34,admin.,divorced,primary,9569,1,0,9,may,43,2,-1,0,2,0,5
32128,33,unknown,single,unknown,1,0,0,5,may,198,1,-1,0,2,0,5
32129,33,unknown,single,secondary,9,0,0,19,oct,238,1,-1,0,2,0,10
32130,33,unknown,single,secondary,1522,0,1,19,nov,966,1,-1,0,2,0,11
32131,33,unknown,married,tertiary,8971,0,0,22,aug,138,1,-1,0,2,0,8
32132,33,unknown,married,tertiary,0,1,0,20,jun,27,16,-1,0,2,0,6
32134,33,unknown,married,secondary,335,0,0,11,aug,566,7,-1,0,2,0,8
32135,33,unknown,married,secondary,2727,0,0,6,aug,205,3,-1,0,2,0,8
32136,33,unemployed,single,unknown,170,1,0,3,jun,327,1,-1,0,2,0,6
32137,33,unemployed,single,tertiary,850,0,0,4,may,324,3,-1,0,2,0,5
32139,33,unemployed,single,tertiary,6748,0,0,14,aug,1579,2,-1,0,2,1,8
32140,33,unemployed,single,tertiary,617,0,0,2,feb,620,2,-1,0,2,0,2
32141,33,unemployed,single,tertiary,4874,0,0,22,feb,363,2,-1,0,2,0,2
32142,33,unemployed,single,tertiary,3805,1,0,4,feb,72,1,-1,0,2,0,2
32144,33,unemployed,single,tertiary,1716,1,0,7,may,396,2,-1,0,2,0,5
32145,33,unemployed,single,tertiary,157,1,0,26,may,897,5,-1,0,2,0,5
32146,33,unemployed,single,tertiary,14889,1,0,3,feb,22,3,-1,0,2,0,2
32147,33,unemployed,single,tertiary,0,1,0,6,may,124,1,-1,0,2,0,5
32148,33,unemployed,single,secondary,682,0,0,5,feb,251,1,-1,0,2,0,2
32149,33,unemployed,single,secondary,559,1,0,9,feb,18,6,-1,0,2,0,2
32150,33,unemployed,single,secondary,427,0,0,1,jun,12,1,-1,0,2,0,6
32151,33,unemployed,single,secondary,237,1,0,4,feb,1052,2,-1,0,2,0,2
32152,33,unemployed,single,secondary,233,1,0,8,may,221,4,-1,0,2,0,5
32154,33,unemployed,single,secondary,177,0,0,8,may,75,4,-1,0,2,0,5
32155,33,unemployed,single,secondary,1173,0,0,30,jan,844,3,-1,0,2,0,1
32156,33,unemployed,single,secondary,0,1,1,25,aug,159,2,-1,0,2,0,8
32157,33,unemployed,single,primary,396,0,0,22,feb,382,3,-1,0,2,0,2
32158,33,unemployed,married,tertiary,3335,0,0,18,aug,98,6,-1,0,2,0,8
32160,33,unemployed,married,tertiary,302,1,1,16,apr,670,1,-1,0,2,0,4
32161,33,unemployed,married,tertiary,271,1,1,28,jul,262,4,-1,0,2,0,7
32162,33,unemployed,married,tertiary,123,0,0,19,aug,207,3,-1,0,2,0,8
32163,33,unemployed,married,secondary,-108,1,1,19,nov,286,3,-1,0,2,0,11
32164,33,unemployed,married,secondary,66,0,1,30,jul,189,8,-1,0,2,0,7
32165,33,unemployed,married,secondary,456,0,0,11,nov,119,1,-1,0,2,0,11
32166,33,unemployed,married,secondary,438,1,1,21,may,129,1,-1,0,2,0,5
32167,33,unemployed,married,secondary,229,1,0,8,may,205,4,-1,0,2,0,5
32168,33,unemployed,married,secondary,2,1,0,16,jul,132,1,-1,0,2,0,7
32169,33,unemployed,married,secondary,1211,0,0,7,aug,456,1,-1,0,2,1,8
32171,33,unemployed,married,secondary,-144,0,0,30,jul,481,3,-1,0,2,1,7
32172,33,unemployed,married,secondary,-131,1,1,9,may,145,2,-1,0,2,0,5
32173,33,unemployed,married,secondary,-12,0,1,21,jul,77,2,-1,0,2,0,7
32174,33,unemployed,married,primary,574,1,0,20,apr,334,2,-1,0,2,0,4
32175,33,unemployed,divorced,secondary,385,0,0,27,aug,29,28,-1,0,2,0,8
32176,33,unemployed,divorced,secondary,1005,1,0,20,may,229,2,-1,0,2,0,5
32178,33,unemployed,divorced,secondary,0,1,0,18,nov,91,2,-1,0,2,0,11
32179,33,technician,single,unknown,135,1,0,18,may,153,1,-1,0,2,0,5
32181,33,technician,single,tertiary,99,0,0,22,aug,296,2,-1,0,2,0,8
32182,33,technician,single,tertiary,989,1,1,13,may,232,3,-1,0,2,0,5
32183,33,technician,single,tertiary,8874,0,1,21,may,152,3,-1,0,2,0,5
32185,33,technician,single,tertiary,81,0,0,18,jul,287,1,-1,0,2,0,7
32186,33,technician,single,tertiary,8097,0,1,21,aug,500,2,-1,0,2,0,8
32188,33,technician,single,tertiary,764,0,0,6,aug,244,2,-1,0,2,0,8
32190,33,technician,single,tertiary,68,0,0,14,aug,96,2,-1,0,2,0,8
32193,33,technician,single,tertiary,6127,0,0,8,aug,127,3,-1,0,2,0,8
32194,33,technician,single,tertiary,6,0,0,25,aug,30,4,-1,0,2,0,8
32195,33,technician,single,tertiary,594,1,1,23,may,149,1,-1,0,2,0,5
32196,33,technician,single,tertiary,538,1,0,29,may,359,2,-1,0,2,0,5
32197,33,technician,single,tertiary,5234,0,0,2,jun,213,3,-1,0,2,0,6
32198,33,technician,single,tertiary,516,0,0,22,aug,76,7,-1,0,2,0,8
32199,33,technician,single,tertiary,49,0,0,25,aug,476,3,-1,0,2,0,8
32200,33,technician,single,tertiary,469,0,0,26,aug,158,9,-1,0,2,0,8
32201,33,technician,single,tertiary,461,1,0,4,feb,189,1,-1,0,2,0,2
32202,33,technician,single,tertiary,443,0,0,11,aug,240,5,-1,0,2,0,8
32203,33,technician,single,tertiary,436,0,0,28,aug,258,8,-1,0,2,0,8
32205,33,technician,single,tertiary,389,0,0,18,aug,79,2,-1,0,2,0,8
32206,33,technician,single,tertiary,3827,0,0,20,nov,359,1,-1,0,2,0,11
32207,33,technician,single,tertiary,3773,0,0,26,aug,124,4,-1,0,2,0,8
32208,33,technician,single,tertiary,3689,0,0,27,aug,445,3,-1,0,2,1,8
32209,33,technician,single,tertiary,340,0,0,8,aug,348,2,-1,0,2,0,8
32210,33,technician,single,tertiary,34,0,0,28,aug,13,30,-1,0,2,0,8
32211,33,technician,single,tertiary,3255,0,0,14,aug,214,4,-1,0,2,0,8
32212,33,technician,single,tertiary,318,1,0,14,apr,401,1,-1,0,2,0,4
32214,33,technician,single,tertiary,316,0,0,21,aug,126,3,-1,0,2,0,8
32215,33,technician,single,tertiary,288,1,1,3,jul,343,2,-1,0,2,0,7
32216,33,technician,single,tertiary,27,0,0,19,aug,332,2,-1,0,2,0,8
32217,33,technician,single,tertiary,258,0,0,12,mar,80,4,-1,0,2,1,3
32218,33,technician,single,tertiary,2565,1,0,13,may,128,2,-1,0,2,0,5
32219,33,technician,single,tertiary,255,0,0,21,aug,247,3,-1,0,2,0,8
32222,33,technician,single,tertiary,231,1,0,27,may,198,2,-1,0,2,0,5
32223,33,technician,single,tertiary,2164,1,0,18,may,8,11,-1,0,2,0,5
32224,33,technician,single,tertiary,213,0,0,21,aug,152,2,-1,0,2,0,8
32225,33,technician,single,tertiary,2024,0,0,12,aug,109,2,-1,0,2,0,8
32226,33,technician,single,tertiary,196,1,0,12,may,183,5,-1,0,2,0,5
32227,33,technician,single,tertiary,1805,0,0,21,aug,211,4,-1,0,2,0,8
32229,33,technician,single,tertiary,176,0,0,29,aug,112,2,-1,0,2,0,8
32230,33,technician,single,tertiary,172,0,0,7,jun,13,1,-1,0,2,0,6
32232,33,technician,single,tertiary,1636,1,0,27,feb,165,1,-1,0,2,1,2
32234,33,technician,single,tertiary,154,0,0,18,mar,159,2,-1,0,2,0,3
32236,33,technician,single,tertiary,1393,1,0,18,jul,1127,3,-1,0,2,1,7
32237,33,technician,single,tertiary,137,0,0,25,aug,88,4,-1,0,2,0,8
32238,33,technician,single,tertiary,129,1,0,8,may,128,1,-1,0,2,0,5
32240,33,technician,single,tertiary,1257,1,0,22,jul,66,1,-1,0,2,0,7
32241,33,technician,single,tertiary,125,0,0,29,aug,66,2,-1,0,2,0,8
32242,33,technician,single,tertiary,123,0,0,19,aug,264,1,-1,0,2,0,8
32244,33,technician,single,tertiary,119,0,1,21,jul,202,3,-1,0,2,0,7
32247,33,technician,single,tertiary,0,1,0,21,nov,654,1,-1,0,2,1,11
32248,33,technician,single,tertiary,0,0,0,5,aug,122,1,-1,0,2,0,8
32249,33,technician,single,tertiary,0,0,0,28,jan,233,2,-1,0,2,0,1
32250,33,technician,single,tertiary,0,0,0,28,aug,56,2,-1,0,2,0,8
32251,33,technician,single,tertiary,0,0,0,22,aug,135,3,-1,0,2,0,8
32252,33,technician,single,tertiary,0,0,0,14,aug,93,2,-1,0,2,0,8
32253,33,technician,single,secondary,329,0,0,12,aug,137,2,-1,0,2,0,8
32254,33,technician,single,secondary,-374,0,1,20,aug,160,2,-1,0,2,0,8
32255,33,technician,single,secondary,-173,0,0,27,aug,342,4,-1,0,2,0,8
32257,33,technician,single,secondary,920,1,0,22,jul,187,4,-1,0,2,0,7
32259,33,technician,single,secondary,9,0,1,25,aug,145,8,-1,0,2,0,8
32260,33,technician,single,secondary,827,1,0,12,aug,58,4,-1,0,2,0,8
32261,33,technician,single,secondary,810,1,0,27,may,133,1,-1,0,2,0,5
32262,33,technician,single,secondary,80,0,0,22,aug,572,2,-1,0,2,0,8
32263,33,technician,single,secondary,79,1,0,25,aug,163,3,-1,0,2,0,8
32264,33,technician,single,secondary,781,1,0,7,may,201,1,-1,0,2,0,5
32266,33,technician,single,secondary,77,1,1,2,jun,354,1,-1,0,2,0,6
32268,33,technician,single,secondary,716,1,0,14,may,234,2,-1,0,2,0,5
32269,33,technician,single,secondary,7108,0,1,21,nov,255,1,-1,0,2,0,11
32270,33,technician,single,secondary,671,0,0,8,aug,45,2,-1,0,2,0,8
32271,33,technician,single,secondary,66,0,0,5,jun,157,2,-1,0,2,1,6
32272,33,technician,single,secondary,659,0,0,26,aug,274,2,-1,0,2,0,8
32274,33,technician,single,secondary,641,1,1,20,apr,242,3,-1,0,2,0,4
32275,33,technician,single,secondary,635,0,0,22,aug,124,1,-1,0,2,0,8
32276,33,technician,single,secondary,6325,0,0,13,aug,206,2,-1,0,2,0,8
32277,33,technician,single,secondary,6106,0,0,5,feb,345,1,-1,0,2,0,2
32278,33,technician,single,secondary,608,0,0,31,jul,58,4,-1,0,2,0,7
32279,33,technician,single,secondary,5833,1,0,8,aug,93,2,-1,0,2,0,8
32280,33,technician,single,secondary,56,0,0,7,may,236,2,-1,0,2,0,5
32281,33,technician,single,secondary,555,0,1,4,jul,425,2,-1,0,2,0,7
32282,33,technician,single,secondary,555,0,0,30,jun,255,2,-1,0,2,0,6
32283,33,technician,single,secondary,541,0,1,20,aug,118,2,-1,0,2,0,8
32284,33,technician,single,secondary,5235,0,0,7,aug,67,3,-1,0,2,0,8
32285,33,technician,single,secondary,5214,1,0,7,may,293,2,-1,0,2,0,5
32286,33,technician,single,secondary,513,1,0,9,may,53,4,-1,0,2,0,5
32287,33,technician,single,secondary,49,0,0,21,may,151,1,-1,0,2,0,5
32288,33,technician,single,secondary,487,1,0,26,aug,532,14,-1,0,2,0,8
32289,33,technician,single,secondary,486,1,0,23,may,363,2,-1,0,2,0,5
32290,33,technician,single,secondary,4792,0,0,26,may,131,3,-1,0,2,0,5
32291,33,technician,single,secondary,440,1,0,26,may,250,2,-1,0,2,0,5
32292,33,technician,single,secondary,4240,1,0,20,apr,508,1,-1,0,2,0,4
32293,33,technician,single,secondary,422,0,0,21,aug,289,2,-1,0,2,0,8
32294,33,technician,single,secondary,402,1,1,15,may,59,1,-1,0,2,0,5
32295,33,technician,single,secondary,390,1,0,14,jul,254,2,-1,0,2,0,7
32296,33,technician,single,secondary,3806,1,0,8,may,95,3,-1,0,2,0,5
32297,33,technician,single,secondary,374,1,1,2,jun,185,1,-1,0,2,0,6
32299,33,technician,single,secondary,341,0,1,12,may,289,3,-1,0,2,0,5
32300,33,technician,single,secondary,338,1,0,29,jul,105,4,-1,0,2,0,7
32301,33,technician,single,secondary,3264,0,0,14,aug,423,4,-1,0,2,0,8
32303,33,technician,single,secondary,313,1,0,21,may,291,2,-1,0,2,0,5
32304,33,technician,single,secondary,31,0,1,25,aug,131,3,-1,0,2,0,8
32305,33,technician,single,secondary,3059,0,1,6,aug,482,2,-1,0,2,1,8
32307,33,technician,single,secondary,296,1,0,21,may,226,1,-1,0,2,0,5
32308,33,technician,single,secondary,291,0,0,25,aug,72,6,-1,0,2,0,8
32310,33,technician,single,secondary,268,1,0,30,may,275,9,-1,0,2,0,5
32311,33,technician,single,secondary,268,0,0,19,aug,255,1,-1,0,2,0,8
32312,33,technician,single,secondary,2660,1,0,21,may,121,1,-1,0,2,0,5
32313,33,technician,single,secondary,261,1,0,14,may,622,1,-1,0,2,0,5
32314,33,technician,single,secondary,2583,0,0,6,feb,129,1,-1,0,2,0,2
32317,33,technician,single,secondary,2481,0,0,12,aug,104,2,-1,0,2,0,8
32318,33,technician,single,secondary,247,1,0,20,nov,428,1,-1,0,2,0,11
32319,33,technician,single,secondary,2466,1,0,21,nov,132,2,-1,0,2,0,11
32320,33,technician,single,secondary,239,1,0,21,may,127,1,-1,0,2,0,5
32321,33,technician,single,secondary,235,1,0,20,apr,352,1,-1,0,2,0,4
32323,33,technician,single,secondary,220,1,0,8,may,197,1,-1,0,2,0,5
32324,33,technician,single,secondary,211,1,1,6,feb,217,2,-1,0,2,0,2
32325,33,technician,single,secondary,2085,0,0,9,feb,501,2,-1,0,2,1,2
32326,33,technician,single,secondary,20,1,0,7,aug,131,2,-1,0,2,0,8
32327,33,technician,single,secondary,1994,1,0,2,jun,57,9,-1,0,2,0,6
32328,33,technician,single,secondary,199,0,0,18,aug,178,4,-1,0,2,0,8
32329,33,technician,single,secondary,189,1,0,14,may,260,1,-1,0,2,0,5
32330,33,technician,single,secondary,181,1,0,13,may,25,7,-1,0,2,0,5
32331,33,technician,single,secondary,18,0,0,22,aug,93,2,-1,0,2,0,8
32332,33,technician,single,secondary,177,1,0,23,may,293,1,-1,0,2,0,5
32333,33,technician,single,secondary,1769,1,0,20,may,181,1,-1,0,2,0,5
32335,33,technician,single,secondary,1746,1,0,26,may,152,2,-1,0,2,0,5
32336,33,technician,single,secondary,1733,1,0,14,may,895,3,-1,0,2,0,5
32337,33,technician,single,secondary,163,1,0,20,aug,627,2,-1,0,2,1,8
32338,33,technician,single,secondary,161,0,0,25,aug,66,9,-1,0,2,0,8
32339,33,technician,single,secondary,151,1,0,27,aug,86,6,-1,0,2,0,8
32341,33,technician,single,secondary,1500,0,0,7,aug,133,4,-1,0,2,0,8
32342,33,technician,single,secondary,145,1,0,29,jan,369,2,-1,0,2,0,1
32343,33,technician,single,secondary,1429,1,0,31,aug,268,8,-1,0,2,1,8
32344,33,technician,single,secondary,14,1,0,12,may,188,1,-1,0,2,0,5
32345,33,technician,single,secondary,1327,1,0,2,feb,20,7,-1,0,2,0,2
32347,33,technician,single,secondary,12177,0,0,18,aug,76,5,-1,0,2,0,8
32348,33,technician,single,secondary,121,0,0,26,aug,210,6,-1,0,2,0,8
32349,33,technician,single,secondary,116,0,1,4,aug,307,1,-1,0,2,0,8
32350,33,technician,single,secondary,111,0,0,28,aug,7,23,-1,0,2,0,8
32351,33,technician,single,secondary,1074,1,1,14,may,308,2,-1,0,2,0,5
32352,33,technician,single,secondary,1064,1,0,15,may,173,2,-1,0,2,0,5
32353,33,technician,single,secondary,105,1,0,5,may,262,2,-1,0,2,0,5
32357,33,technician,single,secondary,0,1,0,28,jan,191,2,-1,0,2,0,1
32358,33,technician,single,secondary,0,0,0,3,jul,1106,2,-1,0,2,0,7
32359,33,technician,single,secondary,0,0,0,26,aug,73,4,-1,0,2,0,8
32360,33,technician,single,secondary,0,0,0,22,aug,208,1,-1,0,2,0,8
32361,33,technician,single,secondary,-96,0,0,29,jan,213,4,-1,0,2,0,1
32362,33,technician,single,secondary,-479,0,0,7,aug,235,1,-1,0,2,0,8
32363,33,technician,single,secondary,-409,1,0,28,may,96,1,-1,0,2,0,5
32364,33,technician,single,secondary,-363,1,0,18,may,214,2,-1,0,2,0,5
32365,33,technician,single,secondary,-325,1,0,15,jul,159,6,-1,0,2,0,7
32366,33,technician,single,secondary,-32,0,0,25,aug,196,12,-1,0,2,0,8
32367,33,technician,single,secondary,-244,1,0,2,jun,63,2,-1,0,2,0,6
32368,33,technician,single,secondary,-242,1,0,15,may,49,3,-1,0,2,0,5
32369,33,technician,married,unknown,1450,0,0,27,apr,81,1,-1,0,2,0,4
32370,33,technician,married,unknown,0,0,0,8,may,345,2,-1,0,2,0,5
32371,33,technician,married,tertiary,56,0,0,20,aug,75,2,-1,0,2,0,8
32372,33,technician,married,tertiary,980,0,0,12,aug,172,2,-1,0,2,0,8
32373,33,technician,married,tertiary,8408,0,0,11,aug,121,2,-1,0,2,0,8
32376,33,technician,married,tertiary,79,1,1,9,feb,390,8,-1,0,2,0,2
32377,33,technician,married,tertiary,75,0,0,21,jul,204,4,-1,0,2,0,7
32378,33,technician,married,tertiary,74,0,0,25,aug,116,4,-1,0,2,0,8
32380,33,technician,married,tertiary,67,1,0,16,apr,137,2,-1,0,2,0,4
32381,33,technician,married,tertiary,602,1,0,18,aug,87,6,-1,0,2,0,8
32382,33,technician,married,tertiary,599,1,0,29,aug,461,2,-1,0,2,0,8
32383,33,technician,married,tertiary,575,1,0,19,nov,76,1,-1,0,2,0,11
32384,33,technician,married,tertiary,565,1,0,8,may,77,2,-1,0,2,0,5
32385,33,technician,married,tertiary,5641,0,0,18,aug,168,2,-1,0,2,0,8
32386,33,technician,married,tertiary,525,1,1,28,may,139,1,-1,0,2,0,5
32388,33,technician,married,tertiary,503,0,0,29,aug,91,2,-1,0,2,0,8
32389,33,technician,married,tertiary,480,1,0,26,may,169,4,-1,0,2,0,5
32390,33,technician,married,tertiary,48,0,0,27,aug,34,14,-1,0,2,0,8
32391,33,technician,married,tertiary,463,0,0,25,aug,390,7,-1,0,2,0,8
32392,33,technician,married,tertiary,4401,0,0,30,apr,439,1,-1,0,2,1,4
32394,33,technician,married,tertiary,44,1,0,21,nov,88,2,-1,0,2,0,11
32395,33,technician,married,tertiary,40,1,0,14,jul,110,3,-1,0,2,0,7
32396,33,technician,married,tertiary,35,0,0,7,aug,346,4,-1,0,2,0,8
32397,33,technician,married,tertiary,326,1,0,17,nov,238,1,-1,0,2,0,11
32398,33,technician,married,tertiary,300,0,0,14,aug,70,3,-1,0,2,0,8
32400,33,technician,married,tertiary,29,0,0,22,aug,94,1,-1,0,2,0,8
32401,33,technician,married,tertiary,2728,0,0,5,aug,295,2,-1,0,2,0,8
32402,33,technician,married,tertiary,2690,1,0,21,jul,71,5,-1,0,2,0,7
32403,33,technician,married,tertiary,2586,0,0,11,aug,117,3,-1,0,2,0,8
32404,33,technician,married,tertiary,2364,1,0,2,jun,154,2,-1,0,2,0,6
32405,33,technician,married,tertiary,236,1,0,11,jul,203,1,-1,0,2,0,7
32406,33,technician,married,tertiary,1746,1,0,10,jul,184,1,-1,0,2,0,7
32407,33,technician,married,tertiary,17455,1,1,23,may,343,4,-1,0,2,0,5
32409,33,technician,married,tertiary,16992,1,0,29,may,58,1,-1,0,2,0,5
32411,33,technician,married,tertiary,1699,0,0,4,aug,600,1,-1,0,2,1,8
32413,33,technician,married,tertiary,15169,1,0,20,nov,103,1,-1,0,2,0,11
32414,33,technician,married,tertiary,15,0,0,21,aug,97,2,-1,0,2,0,8
32415,33,technician,married,tertiary,148,0,0,27,aug,15,20,-1,0,2,0,8
32416,33,technician,married,tertiary,145,1,0,20,nov,262,3,-1,0,2,0,11
32418,33,technician,married,tertiary,104,0,0,23,jul,115,1,-1,0,2,0,7
32419,33,technician,married,tertiary,1020,0,0,27,aug,82,4,-1,0,2,0,8
32420,33,technician,married,tertiary,0,1,1,28,aug,94,6,-1,0,2,0,8
32421,33,technician,married,tertiary,0,1,0,8,may,206,1,-1,0,2,0,5
32422,33,technician,married,tertiary,0,1,0,22,jul,65,1,-1,0,2,0,7
32423,33,technician,married,tertiary,0,0,0,30,apr,227,2,-1,0,2,1,4
32424,33,technician,married,tertiary,-988,1,1,15,jul,83,3,-1,0,2,0,7
32425,33,technician,married,tertiary,-482,1,0,29,jul,90,3,-1,0,2,0,7
32426,33,technician,married,tertiary,-370,1,0,26,aug,108,7,-1,0,2,0,8
32427,33,technician,married,tertiary,-258,0,0,8,jul,362,1,-1,0,2,0,7
32428,33,technician,married,secondary,72,1,0,6,may,623,1,-1,0,2,0,5
32429,33,technician,married,secondary,18,0,1,19,aug,19,18,-1,0,2,0,8
32430,33,technician,married,secondary,-708,0,0,29,aug,93,2,-1,0,2,0,8
32431,33,technician,married,secondary,956,1,1,20,aug,120,2,-1,0,2,0,8
32432,33,technician,married,secondary,95,1,0,26,may,190,2,-1,0,2,0,5
32433,33,technician,married,secondary,95,0,0,28,aug,26,19,-1,0,2,0,8
32434,33,technician,married,secondary,946,1,0,21,may,163,2,-1,0,2,0,5
32435,33,technician,married,secondary,9305,1,0,17,apr,407,2,-1,0,2,0,4
32436,33,technician,married,secondary,889,1,0,4,feb,139,1,-1,0,2,0,2
32437,33,technician,married,secondary,884,1,0,23,may,271,1,-1,0,2,0,5
32438,33,technician,married,secondary,852,0,0,14,aug,388,8,-1,0,2,0,8
32439,33,technician,married,secondary,844,1,0,23,jul,476,3,-1,0,2,0,7
32440,33,technician,married,secondary,832,1,1,8,may,246,3,-1,0,2,0,5
32441,33,technician,married,secondary,83,0,0,7,aug,165,2,-1,0,2,0,8
32442,33,technician,married,secondary,81,0,0,19,aug,671,2,-1,0,2,0,8
32443,33,technician,married,secondary,806,0,0,17,apr,108,1,-1,0,2,1,4
32444,33,technician,married,secondary,804,0,1,18,aug,212,2,-1,0,2,0,8
32445,33,technician,married,secondary,8,0,0,29,aug,462,2,-1,0,2,0,8
32446,33,technician,married,secondary,79,1,0,18,aug,170,6,-1,0,2,0,8
32447,33,technician,married,secondary,79,0,0,29,aug,144,3,-1,0,2,0,8
32448,33,technician,married,secondary,763,0,0,13,aug,182,8,-1,0,2,0,8
32449,33,technician,married,secondary,7621,0,0,21,aug,68,1,-1,0,2,0,8
32450,33,technician,married,secondary,74,0,0,29,aug,94,2,-1,0,2,0,8
32451,33,technician,married,secondary,73,1,0,2,jul,218,1,-1,0,2,1,7
32452,33,technician,married,secondary,711,0,0,4,dec,78,2,-1,0,2,0,12
32453,33,technician,married,secondary,6947,1,0,20,apr,250,2,-1,0,2,0,4
32456,33,technician,married,secondary,6419,0,0,7,aug,419,3,-1,0,2,0,8
32457,33,technician,married,secondary,620,0,0,14,aug,106,2,-1,0,2,0,8
32458,33,technician,married,secondary,603,1,0,20,may,345,1,-1,0,2,0,5
32459,33,technician,married,secondary,5833,1,0,17,apr,57,1,-1,0,2,0,4
32460,33,technician,married,secondary,58,1,0,29,aug,57,2,-1,0,2,0,8
32461,33,technician,married,secondary,575,0,1,4,feb,254,2,-1,0,2,0,2
32462,33,technician,married,secondary,557,0,0,4,may,367,1,-1,0,2,1,5
32464,33,technician,married,secondary,5083,0,0,12,apr,175,1,-1,0,2,0,4
32468,33,technician,married,secondary,430,0,0,25,aug,250,2,-1,0,2,0,8
32469,33,technician,married,secondary,4,1,1,18,jun,625,2,-1,0,2,1,6
32470,33,technician,married,secondary,399,1,0,7,may,143,1,-1,0,2,0,5
32471,33,technician,married,secondary,390,1,0,8,aug,151,2,-1,0,2,0,8
32472,33,technician,married,secondary,390,0,0,13,aug,460,2,-1,0,2,0,8
32473,33,technician,married,secondary,367,1,1,7,may,22,2,-1,0,2,0,5
32474,33,technician,married,secondary,362,0,1,26,aug,160,6,-1,0,2,0,8
32476,33,technician,married,secondary,3572,1,0,18,nov,85,2,-1,0,2,0,11
32478,33,technician,married,secondary,3470,0,0,11,aug,285,2,-1,0,2,0,8
32479,33,technician,married,secondary,346,1,1,24,jul,379,1,-1,0,2,0,7
32480,33,technician,married,secondary,3243,0,0,12,aug,439,4,-1,0,2,1,8
32482,33,technician,married,secondary,3107,0,1,7,aug,181,2,-1,0,2,0,8
32483,33,technician,married,secondary,3071,1,1,21,jul,323,1,-1,0,2,0,7
32486,33,technician,married,secondary,3002,1,0,28,may,176,2,-1,0,2,0,5
32487,33,technician,married,secondary,3000,1,1,2,jul,160,1,-1,0,2,0,7
32488,33,technician,married,secondary,3,0,0,13,aug,212,3,-1,0,2,0,8
32489,33,technician,married,secondary,277,0,0,7,aug,155,2,-1,0,2,0,8
32490,33,technician,married,secondary,2746,1,0,18,nov,188,2,-1,0,2,0,11
32491,33,technician,married,secondary,272,1,0,18,jul,166,2,-1,0,2,0,7
32492,33,technician,married,secondary,2666,0,0,19,aug,117,3,-1,0,2,0,8
32493,33,technician,married,secondary,264,0,0,28,aug,180,4,-1,0,2,0,8
32494,33,technician,married,secondary,256,1,0,18,nov,76,1,-1,0,2,0,11
32495,33,technician,married,secondary,241,1,0,13,may,1108,3,-1,0,2,0,5
